Province/State,Observation Date,Confirmed,Daily Confirmed,Deaths,Recovered,Daily Confirmed rate,Daily Death,Daily Recovered
Xinjiang,03-03-2020,76,0,3,68,0.0,0,2
Xinjiang,04-03-2020,76,0,3,69,0.0,0,1
Xinjiang,05-03-2020,76,0,3,70,0.0,0,1
Xinjiang,06-03-2020,76,0,3,71,0.0,0,1
Xinjiang,07-03-2020,76,0,3,72,0.0,0,1
Xinjiang,08-03-2020,76,0,3,73,0.0,0,1
Xinjiang,09-03-2020,76,0,3,73,0.0,0,0
Xinjiang,10-03-2020,76,0,3,73,0.0,0,0
Xinjiang,11-03-2020,76,0,3,73,0.0,0,0
Xinjiang,12-03-2020,76,0,3,73,0.0,0,0
Xinjiang,13-03-2020,76,0,3,73,0.0,0,0
Xinjiang,14-03-2020,76,0,3,73,0.0,0,0
Xinjiang,15-03-2020,76,0,3,73,0.0,0,0
Yunnan,22-01-2020,1,1,0,0,1.0,0,0
Yunnan,23-01-2020,2,1,0,0,0.5,0,0
Yunnan,24-01-2020,5,3,0,0,0.6,0,0
Yunnan,25-01-2020,11,6,0,0,0.5454545454545454,0,0
Yunnan,26-01-2020,16,5,0,0,0.3125,0,0
Yunnan,27-01-2020,26,10,0,0,0.38461538461538464,0,0
Yunnan,28-01-2020,44,18,0,0,0.4090909090909091,0,0
Yunnan,29-01-2020,55,11,0,0,0.2,0,0
Yunnan,30-01-2020,70,15,0,0,0.21428571428571427,0,0
Yunnan,31-01-2020,83,13,0,1,0.1566265060240964,0,1
Yunnan,01-02-2020,93,10,0,2,0.10752688172043011,0,1
Yunnan,02-02-2020,105,12,0,3,0.11428571428571428,0,1
Yunnan,03-02-2020,117,12,0,5,0.10256410256410256,0,2
Yunnan,04-02-2020,122,5,0,5,0.040983606557377046,0,0
Yunnan,05-02-2020,128,6,0,5,0.046875,0,0
Yunnan,06-02-2020,133,5,0,7,0.03759398496240601,0,2
Yunnan,07-02-2020,138,5,0,12,0.036231884057971016,0,5
Yunnan,08-02-2020,138,0,0,17,0.0,0,5
Yunnan,09-02-2020,141,3,0,18,0.02127659574468085,0,1
Yunnan,10-02-2020,149,8,0,19,0.053691275167785234,0,1
Yunnan,11-02-2020,153,4,0,20,0.026143790849673203,0,1
Yunnan,12-02-2020,154,1,0,26,0.006493506493506494,0,6
Yunnan,13-02-2020,156,2,0,27,0.01282051282051282,0,1
Yunnan,14-02-2020,162,6,0,36,0.037037037037037035,0,9
Yunnan,15-02-2020,168,6,0,42,0.03571428571428571,0,6
Yunnan,16-02-2020,171,3,0,42,0.017543859649122806,0,0
Yunnan,17-02-2020,171,0,0,47,0.0,0,5
Yunnan,18-02-2020,172,1,0,57,0.005813953488372093,0,10
Yunnan,19-02-2020,172,0,1,60,0.0,1,3
Yunnan,20-02-2020,174,2,2,79,0.011494252873563218,1,19
Yunnan,21-02-2020,174,0,2,96,0.0,0,17
Yunnan,22-02-2020,174,0,2,107,0.0,0,11
Yunnan,23-02-2020,174,0,2,115,0.0,0,8
Yunnan,24-02-2020,174,0,2,124,0.0,0,9
Yunnan,25-02-2020,174,0,2,129,0.0,0,5
Yunnan,26-02-2020,174,0,2,144,0.0,0,15
Yunnan,27-02-2020,174,0,2,150,0.0,0,6
Yunnan,28-02-2020,174,0,2,156,0.0,0,6
Yunnan,29-02-2020,174,0,2,157,0.0,0,1
Yunnan,01-03-2020,174,0,2,163,0.0,0,6
Yunnan,02-03-2020,174,0,2,168,0.0,0,5
Yunnan,03-03-2020,174,0,2,169,0.0,0,1
Yunnan,04-03-2020,174,0,2,169,0.0,0,0
Yunnan,05-03-2020,174,0,2,169,0.0,0,0
Yunnan,06-03-2020,174,0,2,170,0.0,0,1
Yunnan,07-03-2020,174,0,2,170,0.0,0,0
Yunnan,08-03-2020,174,0,2,170,0.0,0,0
Yunnan,09-03-2020,174,0,2,170,0.0,0,0
Yunnan,10-03-2020,174,0,2,170,0.0,0,0
Yunnan,11-03-2020,174,0,2,170,0.0,0,0
Yunnan,12-03-2020,174,0,2,170,0.0,0,0
Yunnan,13-03-2020,174,0,2,170,0.0,0,0
Yunnan,14-03-2020,174,0,2,172,0.0,0,2
Yunnan,15-03-2020,174,0,2,172,0.0,0,0
Zhejiang,22-01-2020,10,10,0,0,1.0,0,0
Zhejiang,23-01-2020,27,17,0,0,0.6296296296296297,0,0
Zhejiang,24-01-2020,43,16,0,1,0.37209302325581395,0,1
Zhejiang,25-01-2020,62,19,0,1,0.3064516129032258,0,0
Zhejiang,26-01-2020,104,42,0,1,0.40384615384615385,0,0
Zhejiang,27-01-2020,128,24,0,1,0.1875,0,0
Zhejiang,28-01-2020,173,45,0,3,0.26011560693641617,0,2
Zhejiang,29-01-2020,296,123,0,3,0.4155405405405405,0,0
Zhejiang,30-01-2020,428,132,0,4,0.308411214953271,0,1
Zhejiang,31-01-2020,538,110,0,14,0.20446096654275092,0,10
Zhejiang,01-02-2020,599,61,0,21,0.1018363939899833,0,7
Zhejiang,02-02-2020,661,62,0,32,0.09379727685325265,0,11
Zhejiang,03-02-2020,724,63,0,43,0.08701657458563536,0,11
Zhejiang,04-02-2020,829,105,0,62,0.12665862484921592,0,19
Zhejiang,05-02-2020,895,66,0,78,0.07374301675977654,0,16
Zhejiang,06-02-2020,954,59,0,94,0.06184486373165619,0,16
Zhejiang,07-02-2020,1006,52,0,123,0.05168986083499006,0,29
Zhejiang,08-02-2020,1048,42,0,175,0.04007633587786259,0,52
Zhejiang,09-02-2020,1075,27,0,201,0.025116279069767444,0,26
Zhejiang,10-02-2020,1092,17,0,242,0.015567765567765568,0,41
Zhejiang,11-02-2020,1117,25,0,270,0.022381378692927483,0,28
Zhejiang,12-02-2020,1131,14,0,321,0.01237842617152962,0,51
Zhejiang,13-02-2020,1145,14,0,360,0.01222707423580786,0,39
Zhejiang,14-02-2020,1155,10,0,403,0.008658008658008658,0,43
Zhejiang,15-02-2020,1162,7,0,428,0.006024096385542169,0,25
Zhejiang,16-02-2020,1167,5,0,456,0.004284490145672665,0,28
Zhejiang,17-02-2020,1171,4,0,507,0.0034158838599487617,0,51
Zhejiang,18-02-2020,1172,1,0,535,0.0008532423208191126,0,28
Zhejiang,19-02-2020,1174,2,0,604,0.0017035775127768314,0,69
Zhejiang,20-02-2020,1175,1,1,633,0.000851063829787234,1,29
Zhejiang,21-02-2020,1203,28,1,679,0.023275145469659187,0,46
Zhejiang,22-02-2020,1205,2,1,719,0.0016597510373443983,0,40
Zhejiang,23-02-2020,1205,0,1,760,0.0,0,41
Zhejiang,24-02-2020,1205,0,1,782,0.0,0,22
Zhejiang,25-02-2020,1205,0,1,808,0.0,0,26
Zhejiang,26-02-2020,1205,0,1,867,0.0,0,59
Zhejiang,27-02-2020,1205,0,1,932,0.0,0,65
Zhejiang,28-02-2020,1205,0,1,975,0.0,0,43
Zhejiang,29-02-2020,1205,0,1,1016,0.0,0,41
Zhejiang,01-03-2020,1205,0,1,1046,0.0,0,30
Zhejiang,02-03-2020,1206,1,1,1069,0.0008291873963515755,0,23
Zhejiang,03-03-2020,1213,7,1,1093,0.005770816158285243,0,24
Zhejiang,04-03-2020,1213,0,1,1114,0.0,0,21
Zhejiang,05-03-2020,1215,2,1,1124,0.0016460905349794238,0,10
Zhejiang,06-03-2020,1215,0,1,1147,0.0,0,23
Zhejiang,07-03-2020,1215,0,1,1154,0.0,0,7
Zhejiang,08-03-2020,1215,0,1,1161,0.0,0,7
Zhejiang,09-03-2020,1215,0,1,1176,0.0,0,15
Zhejiang,10-03-2020,1215,0,1,1191,0.0,0,15
Zhejiang,11-03-2020,1215,0,1,1195,0.0,0,4
Zhejiang,12-03-2020,1215,0,1,1197,0.0,0,2
Zhejiang,13-03-2020,1215,0,1,1197,0.0,0,0
Zhejiang,14-03-2020,1227,12,1,1211,0.009779951100244499,0,14
Zhejiang,15-03-2020,1231,4,1,1211,0.003249390739236393,0,0
